Random data, Lexis triangles, HMD style
1983 8 1974 735 736 1471
1983 9 1974 582 729 1311
1983 9 1973 226 508 734
1983 10 1973 356 333 689
1983 10 1972 198 189 387
1983 11 1972 552 138 690
1983 11 1971 271 717 988
1983 12 1971 106 179 285
1983 12 1970 622 720 1342
1983 13 1970 383 622 1005
1983 13 1969 392 272 664
1983 14 1969 724 626 1350
1983 14 1968 857 744 1601
1983 15 1968 48 164 212
1983 15 1967 316 185 501
1983 16 1967 41 958 999
1983 16 1966 575 788 1363
1983 17 1966 210 83 293
1983 17 1965 556 68 624
1983 18 1965 185 747 932
1983 18 1964 271 280 551
1983 19 1964 893 238 1131
1983 19 1963 274 250 524
1983 20 1963 832 312 1144
1983 20 1962 35 476 511
1983 21 1962 725 113 838
1983 21 1961 596 132 728
1983 22 1961 912 562 1474
1983 22 1960 868 103 971
1983 23 1960 811 704 1515
1983 23 1959 725 182 907
1983 24 1959 734 253 987
1983 24 1958 375 386 761
1983 25 1958 625 751 1376
1983 25 1957 491 869 1360
1983 26 1957 875 936 1811
1983 26 1956 933 207 1140
1983 27 1956 474 197 671
1983 27 1955 340 11 351
1983 28 1955 510 15 525
1983 28 1954 682 103 785
1983 29 1954 733 498 1231
1983 29 1953 981 562 1543
1983 30 1953 865 69 934
1983 30 1952 844 111 955
1983 31 1952 405 416 821
1983 31 1951 390 796 1186
1983 32 1951 973 929 1902
1983 32 1950 171 354 525
1983 33 1950 445 49 494
1983 33 1949 563 750 1313
1983 34 1949 237 703 940
1983 34 1948 536 761 1297
1983 35 1948 764 233 997
1983 35 1947 738 943 1681
1983 36 1947 395 414 809
1983 36 1946 281 447 728
1983 37 1946 953 861 1814
1983 37 1945 245 726 971
1983 38 1945 182 880 1062
1983 38 1944 29 631 660
1983 39 1944 669 817 1486
1983 39 1943 260 156 416
1983 40 1943 947 403 1350
1983 40 1942 208 11 219
1983 41 1942 50 391 441
1983 41 1941 853 874 1727
1983 42 1941 89 246 335
1983 42 1940 510 449 959
1983 43 1940 283 308 591
1983 43 1939 394 396 790
1983 44 1939 993 133 1126
1983 44 1938 639 586 1225
1983 45 1938 443 694 1137
1983 45 1937 274 899 1173
1983 46 1937 103 132 235
1983 46 1936 528 13 541
1983 47 1936 534 664 1198
1983 47 1935 850 729 1579
1983 48 1935 616 612 1228
1983 48 1934 83 385 468
1983 49 1934 701 781 1482
1983 49 1933 491 499 990
1983 50 1933 965 462 1427
1983 50 1932 724 173 897
1983 51 1932 673 953 1626
1983 51 1931 585 868 1453
1983 52 1931 530 422 952
1983 52 1930 936 252 1188
1983 53 1930 816 12 828
1983 53 1929 996 657 1653
1983 54 1929 53 69 122
1983 54 1928 190 841 1031
1983 55 1928 437 410 847
1983 55 1927 73 251 324
1983 56 1927 762 770 1532
1983 56 1926 311 948 1259
1983 57 1926 678 931 1609
1983 57 1925 75 638 713
1983 58 1925 900 911 1811
1983 58 1924 332 427 759
1983 59 1924 18 710 728
1983 59 1923 964 908 1872
1983 60 1923 424 102 526
1983 60 1922 41 421 462
1983 61 1922 127 96 223
1983 61 1921 112 194 306
1983 62 1921 144 948 1092
1983 62 1920 752 845 1597
1983 63 1920 194 861 1055
1983 63 1919 724 853 1577
1983 64 1919 685 350 1035
1983 64 1918 874 518 1392
1983 65 1918 688 173 861
1983 65 1917 214 510 724
1983 66 1917 727 697 1424
1983 66 1916 496 316 812
1983 67 1916 577 704 1281
1983 67 1915 333 461 794
1983 68 1915 487 518 1005
1983 68 1914 855 882 1737
1983 69 1914 682 555 1237
1983 69 1913 898 830 1728
1983 70 1913 887 677 1564
1983 70 1912 131 983 1114
1983 71 1912 668 210 878
1983 71 1911 445 476 921
1983 72 1911 201 546 747
1983 72 1910 388 454 842
1983 73 1910 126 241 367
1983 73 1909 995 708 1703
1983 74 1909 485 873 1358
1983 74 1908 637 628 1265
1983 75 1908 631 750 1381
1983 75 1907 271 892 1163
1983 76 1907 479 382 861
1983 76 1906 89 921 1010
1983 77 1906 123 999 1122
1983 77 1905 25 79 104
1983 78 1905 278 607 885
1983 78 1904 969 609 1578
1983 79 1904 419 306 725
1983 79 1903 449 313 762
1983 80 1903 641 831 1472
1983 80 1902 153 497 650
1983 81 1902 659 100 759
1983 81 1901 281 159 440
1983 82 1901 185 947 1132
1983 82 1900 268 458 726
1983 83 1900 943 894 1837
1983 83 1899 72 980 1052
1983 84 1899 315 338 653
1983 84 1898 230 131 361
1983 85 1898 808 710 1518
1983 85 1897 584 655 1239
1983 86 1897 301 793 1094
1983 86 1896 629 343 972
1983 87 1896 653 202 855
1983 87 1895 843 44 887
1983 88 1895 111 131 242
1983 88 1894 913 304 1217
1983 89 1894 125 301 426
1983 89 1893 326 360 686
1983 90 1893 308 556 864
1983 90 1892 486 84 570
1983 91 1892 841 404 1245
1983 91 1891 864 563 1427
1983 92 1891 970 492 1462
1983 92 1890 102 742 844
1983 93 1890 412 35 447
1983 93 1889 708 373 1081
1983 94 1889 735 259 994
1983 94 1888 223 839 1062
1983 95 1888 749 130 879
1983 95 1887 73 964 1037
1983 96 1887 307 170 477
1983 96 1886 614 20 634
1983 97 1886 163 39 202
1983 97 1885 354 228 582
1983 98 1885 435 849 1284
1983 98 1884 624 564 1188
1983 99 1884 442 31 473
1983 99 1883 976 800 1776
1983 100 1883 61 448 509
1983 100 1882 778 228 1006
1983 101 1882 600 161 761
1983 101 1881 309 771 1080
1983 102 1881 765 94 859
1983 102 1880 952 390 1342
1983 103 1880 489 606 1095
1983 103 1879 555 618 1173
1983 104 1879 385 286 671
1983 104 1878 917 941 1858
1983 105 1878 909 151 1060
1983 105 1877 561 901 1462
1983 106 1877 782 993 1775
1983 106 1876 241 766 1007
1983 107 1876 159 456 615
1983 107 1875 119 232 351
1983 108 1875 449 617 1066
1983 108 1874 71 392 463
1983 109 1874 78 233 311
1983 109 1873 658 244 902
1983 110 . 804 846 1650
1984 0 1984 31 191 222
1984 0 1983 641 533 1174
1984 1 1983 385 578 963
1984 1 1982 462 885 1347
1984 2 1982 210 74 284
1984 2 1981 484 144 628
1984 3 1981 575 701 1276
1984 3 1980 859 671 1530
1984 4 1980 746 848 1594
1984 4 1979 393 477 870
1984 5 1979 242 361 603
1984 5 1978 442 396 838
1984 6 1978 924 998 1922
1984 6 1977 397 297 694
1984 7 1977 886 688 1574
1984 7 1976 730 759 1489
1984 8 1976 139 660 799
1984 8 1975 122 664 786
1984 9 1975 123 487 610
1984 9 1974 575 789 1364
1984 10 1974 248 706 954
1984 10 1973 35 283 318
1984 11 1973 844 836 1680
1984 11 1972 542 437 979
1984 12 1972 443 920 1363
1984 12 1971 789 775 1564
1984 13 1971 888 102 990
1984 13 1970 532 681 1213
1984 14 1970 74 434 508
1984 14 1969 209 200 409
1984 15 1969 884 261 1145
1984 15 1968 961 21 982
1984 16 1968 822 759 1581
1984 16 1967 39 263 302
1984 17 1967 936 286 1222
1984 17 1966 74 86 160
1984 18 1966 694 971 1665
1984 18 1965 932 608 1540
1984 19 1965 137 845 982
1984 19 1964 582 651 1233
1984 20 1964 180 993 1173
1984 20 1963 127 41 168
1984 21 1963 867 472 1339
1984 21 1962 73 744 817
1984 22 1962 104 936 1040
1984 22 1961 420 812 1232
1984 23 1961 945 395 1340
1984 23 1960 132 577 709
1984 24 1960 471 768 1239
1984 24 1959 815 347 1162
1984 25 1959 725 886 1611
1984 25 1958 472 904 1376
1984 26 1958 846 485 1331
1984 26 1957 281 749 1030
1984 27 1957 866 848 1714
1984 27 1956 856 606 1462
1984 28 1956 378 907 1285
1984 28 1955 931 459 1390
1984 29 1955 864 556 1420
1984 29 1954 328 44 372
1984 30 1954 64 958 1022
1984 30 1953 527 675 1202
1984 31 1953 297 848 1145
1984 31 1952 720 123 843
1984 32 1952 477 185 662
1984 32 1951 775 978 1753
1984 33 1951 493 729 1222
1984 33 1950 307 569 876
1984 34 1950 285 73 358
1984 34 1949 3 609 612
1984 35 1949 998 917 1915
1984 35 1948 543 699 1242
1984 36 1948 421 761 1182
1984 36 1947 723 326 1049
1984 37 1947 562 220 782
1984 37 1946 904 461 1365
1984 38 1946 219 997 1216
1984 38 1945 377 795 1172
1984 39 1945 55 312 367
1984 39 1944 641 351 992
1984 40 1944 525 416 941
1984 40 1943 779 451 1230
1984 41 1943 87 564 651
1984 41 1942 427 718 1145
1984 42 1942 525 752 1277
1984 42 1941 469 651 1120
1984 43 1941 109 79 188
1984 43 1940 922 433 1355
1984 44 1940 661 70 731
1984 44 1939 305 237 542
1984 45 1939 794 631 1425
1984 45 1938 21 395 416
1984 46 1938 791 39 830
1984 46 1937 786 956 1742
1984 47 1937 805 165 970
1984 47 1936 212 236 448
1984 48 1936 139 743 882
1984 48 1935 656 407 1063
1984 49 1935 178 704 882
1984 49 1934 476 689 1165
1984 50 1934 705 49 754
1984 50 1933 557 946 1503
1984 51 1933 868 942 1810
1984 51 1932 455 769 1224
1984 52 1932 108 833 941
1984 52 1931 251 549 800
1984 53 1931 34 755 789
1984 53 1930 435 757 1192
1984 54 1930 701 473 1174
1984 54 1929 592 664 1256
1984 55 1929 524 948 1472
1984 55 1928 82 846 928
1984 56 1928 984 604 1588
1984 56 1927 551 1 552
1984 57 1927 881 643 1524
1984 57 1926 797 452 1249
1984 58 1926 957 912 1869
1984 58 1925 13 807 820
1984 59 1925 481 883 1364
1984 59 1924 329 824 1153
1984 60 1924 560 321 881
1984 60 1923 447 732 1179
1984 61 1923 73 578 651
1984 61 1922 303 358 661
1984 62 1922 488 436 924
1984 62 1921 447 674 1121
1984 63 1921 348 542 890
1984 63 1920 561 466 1027
1984 64 1920 881 106 987
1984 64 1919 91 803 894
1984 65 1919 996 576 1572
1984 65 1918 721 193 914
1984 66 1918 86 580 666
1984 66 1917 859 678 1537
1984 67 1917 104 5 109
1984 67 1916 569 344 913
1984 68 1916 398 649 1047
1984 68 1915 523 585 1108
1984 69 1915 475 681 1156
1984 69 1914 97 804 901
1984 70 1914 34 123 157
1984 70 1913 115 713 828
1984 71 1913 637 985 1622
1984 71 1912 1 873 874
1984 72 1912 255 309 564
1984 72 1911 734 188 922
1984 73 1911 582 539 1121
1984 73 1910 678 112 790
1984 74 1910 437 788 1225
1984 74 1909 834 949 1783
1984 75 1909 41 146 187
1984 75 1908 135 752 887
1984 76 1908 616 654 1270
1984 76 1907 755 658 1413
1984 77 1907 394 35 429
1984 77 1906 481 299 780
1984 78 1906 633 704 1337
1984 78 1905 379 993 1372
1984 79 1905 504 233 737
1984 79 1904 92 607 699
1984 80 1904 294 320 614
1984 80 1903 560 106 666
1984 81 1903 803 815 1618
1984 81 1902 886 155 1041
1984 82 1902 545 266 811
1984 82 1901 139 69 208
1984 83 1901 443 884 1327
1984 83 1900 575 292 867
1984 84 1900 489 933 1422
1984 84 1899 433 422 855
1984 85 1899 484 1 485
1984 85 1898 29 249 278
1984 86 1898 715 930 1645
1984 86 1897 606 855 1461
1984 87 1897 870 597 1467
1984 87 1896 140 229 369
1984 88 1896 326 472 798
1984 88 1895 986 892 1878
1984 89 1895 166 216 382
1984 89 1894 789 401 1190
1984 90 1894 838 788 1626
1984 90 1893 312 901 1213
1984 91 1893 550 307 857
1984 91 1892 452 645 1097
1984 92 1892 947 578 1525
1984 92 1891 499 150 649
1984 93 1891 964 666 1630
1984 93 1890 388 638 1026
1984 94 1890 821 172 993
1984 94 1889 404 635 1039
1984 95 1889 375 345 720
1984 95 1888 103 309 412
1984 96 1888 254 815 1069
1984 96 1887 262 225 487
1984 97 1887 703 702 1405
1984 97 1886 44 624 668
1984 98 1886 682 70 752
1984 98 1885 862 144 1006
1984 99 1885 115 837 952
1984 99 1884 245 195 440
1984 100 1884 531 995 1526
1984 100 1883 576 885 1461
1984 101 1883 774 530 1304
1984 101 1882 939 753 1692
1984 102 1882 389 51 440
1984 102 1881 742 342 1084
1984 103 1881 3 925 928
1984 103 1880 730 989 1719
1984 104 1880 405 51 456
1984 104 1879 537 201 738
1984 105 1879 722 518 1240
1984 105 1878 512 485 997
1984 106 1878 6 788 794
1984 106 1877 893 831 1724
1984 107 1877 355 442 797
1984 107 1876 991 325 1316
1984 108 1876 258 701 959
1984 108 1875 384 33 417
1984 109 1875 619 710 1329
1984 109 1874 483 294 777
1984 110 . 509 463 972
1985 0 1985 1 500 501
1985 0 1984 407 400 807
1985 1 1984 12 969 981
1985 1 1983 180 978 1158
1985 2 1983 241 550 791
1985 2 1982 490 530 1020
1985 3 1982 401 484 885
1985 3 1981 775 242 1017
1985 4 1981 471 378 849
1985 4 1980 672 657 1329
1985 5 1980 712 476 1188
1985 5 1979 496 435 931
1985 6 1979 49 881 930
1985 6 1978 119 448 567
1985 7 1978 545 355 900
1985 7 1977 907 831 1738
1985 8 1977 911 918 1829
1985 8 1976 663 1000 1663
1985 9 1976 47 985 1032
1985 9 1975 414 139 553
1985 10 1975 287 873 1160
1985 10 1974 200 843 1043
1985 11 1974 117 258 375
1985 11 1973 573 244 817
1985 12 1973 156 755 911
1985 12 1972 561 902 1463
1985 13 1972 655 223 878
1985 13 1971 175 916 1091
1985 14 1971 324 230 554
1985 14 1970 207 533 740
1985 15 1970 153 255 408
1985 15 1969 722 81 803
1985 16 1969 687 229 916
1985 16 1968 500 366 866
1985 17 1968 407 137 544
1985 17 1967 430 718 1148
1985 18 1967 368 513 881
1985 18 1966 328 274 602
1985 19 1966 522 841 1363
1985 19 1965 100 507 607
1985 20 1965 116 924 1040
1985 20 1964 951 685 1636
1985 21 1964 723 260 983
1985 21 1963 853 156 1009
1985 22 1963 156 882 1038
1985 22 1962 406 531 937
1985 23 1962 285 648 933
1985 23 1961 53 385 438
1985 24 1961 231 804 1035
1985 24 1960 347 976 1323
1985 25 1960 964 213 1177
1985 25 1959 998 869 1867
1985 26 1959 461 263 724
1985 26 1958 131 51 182
1985 27 1958 521 865 1386
1985 27 1957 787 336 1123
1985 28 1957 563 588 1151
1985 28 1956 14 92 106
1985 29 1956 762 681 1443
1985 29 1955 187 69 256
1985 30 1955 220 525 745
1985 30 1954 495 638 1133
1985 31 1954 414 669 1083
1985 31 1953 147 678 825
1985 32 1953 806 786 1592
1985 32 1952 666 94 760
1985 33 1952 725 928 1653
1985 33 1951 777 314 1091
1985 34 1951 339 675 1014
1985 34 1950 312 279 591
1985 35 1950 697 425 1122
1985 35 1949 556 256 812
1985 36 1949 203 31 234
1985 36 1948 204 488 692
1985 37 1948 217 800 1017
1985 37 1947 382 618 1000
1985 38 1947 42 743 785
1985 38 1946 742 163 905
1985 39 1946 150 430 580
1985 39 1945 791 25 816
1985 40 1945 22 500 522
1985 40 1944 447 686 1133
1985 41 1944 407 344 751
1985 41 1943 520 997 1517
1985 42 1943 294 871 1165
1985 42 1942 552 465 1017
1985 43 1942 449 573 1022
1985 43 1941 440 398 838
1985 44 1941 242 588 830
1985 44 1940 747 60 807
1985 45 1940 236 225 461
1985 45 1939 975 160 1135
1985 46 1939 983 894 1877
1985 46 1938 42 316 358
1985 47 1938 944 106 1050
1985 47 1937 28 504 532
1985 48 1937 700 529 1229
1985 48 1936 335 211 546
1985 49 1936 99 943 1042
1985 49 1935 376 582 958
1985 50 1935 378 693 1071
1985 50 1934 876 304 1180
1985 51 1934 475 195 670
1985 51 1933 444 368 812
1985 52 1933 287 323 610
1985 52 1932 616 65 681
1985 53 1932 600 840 1440
1985 53 1931 260 269 529
1985 54 1931 516 264 780
1985 54 1930 458 66 524
1985 55 1930 985 597 1582
1985 55 1929 588 47 635
1985 56 1929 196 867 1063
1985 56 1928 974 693 1667
1985 57 1928 270 321 591
1985 57 1927 459 67 526
1985 58 1927 772 74 846
1985 58 1926 248 556 804
1985 59 1926 137 262 399
1985 59 1925 345 617 962
1985 60 1925 118 516 634
1985 60 1924 784 777 1561
1985 61 1924 636 143 779
1985 61 1923 247 396 643
1985 62 1923 626 869 1495
1985 62 1922 298 843 1141
1985 63 1922 776 4 780
1985 63 1921 680 557 1237
1985 64 1921 529 452 981
1985 64 1920 253 437 690
1985 65 1920 943 718 1661
1985 65 1919 718 914 1632
1985 66 1919 329 115 444
1985 66 1918 112 866 978
1985 67 1918 673 422 1095
1985 67 1917 705 47 752
1985 68 1917 90 218 308
1985 68 1916 335 593 928
1985 69 1916 501 592 1093
1985 69 1915 63 582 645
1985 70 1915 895 815 1710
1985 70 1914 684 417 1101
1985 71 1914 4 710 714
1985 71 1913 829 81 910
1985 72 1913 681 876 1557
1985 72 1912 459 621 1080
1985 73 1912 387 522 909
1985 73 1911 508 684 1192
1985 74 1911 4 848 852
1985 74 1910 619 774 1393
1985 75 1910 225 996 1221
1985 75 1909 892 949 1841
1985 76 1909 972 761 1733
1985 76 1908 731 447 1178
1985 77 1908 859 556 1415
1985 77 1907 45 364 409
1985 78 1907 591 299 890
1985 78 1906 2 407 409
1985 79 1906 523 553 1076
1985 79 1905 155 58 213
1985 80 1905 987 543 1530
1985 80 1904 999 637 1636
1985 81 1904 388 793 1181
1985 81 1903 253 828 1081
1985 82 1903 138 888 1026
1985 82 1902 356 109 465
1985 83 1902 718 428 1146
1985 83 1901 92 571 663
1985 84 1901 929 836 1765
1985 84 1900 240 949 1189
1985 85 1900 981 762 1743
1985 85 1899 381 687 1068
1985 86 1899 556 469 1025
1985 86 1898 700 649 1349
1985 87 1898 942 874 1816
1985 87 1897 352 92 444
1985 88 1897 476 73 549
1985 88 1896 894 720 1614
1985 89 1896 161 576 737
1985 89 1895 409 188 597
1985 90 1895 544 256 800
1985 90 1894 740 319 1059
1985 91 1894 828 820 1648
1985 91 1893 308 13 321
1985 92 1893 308 255 563
1985 92 1892 542 978 1520
1985 93 1892 579 35 614
1985 93 1891 865 673 1538
1985 94 1891 6 133 139
1985 94 1890 673 700 1373
1985 95 1890 817 881 1698
1985 95 1889 663 34 697
1985 96 1889 431 214 645
1985 96 1888 663 183 846
1985 97 1888 730 673 1403
1985 97 1887 809 14 823
1985 98 1887 802 198 1000
1985 98 1886 554 123 677
1985 99 1886 202 237 439
1985 99 1885 914 921 1835
1985 100 1885 929 260 1189
1985 100 1884 180 871 1051
1985 101 1884 390 456 846
1985 101 1883 644 768 1412
1985 102 1883 266 700 966
1985 102 1882 372 363 735
1985 103 1882 481 811 1292
1985 103 1881 279 517 796
1985 104 1881 132 322 454
1985 104 1880 295 956 1251
1985 105 1880 587 489 1076
1985 105 1879 528 904 1432
1985 106 1879 539 833 1372
1985 106 1878 743 284 1027
1985 107 1878 879 806 1685
1985 107 1877 621 737 1358
1985 108 1877 753 479 1232
1985 108 1876 512 965 1477
1985 109 1876 209 661 870
1985 109 1875 473 429 902
1985 110 . 842 184 1026
1986 0 1986 575 59 634
1986 0 1985 983 241 1224
1986 1 1985 486 744 1230
1986 1 1984 710 961 1671
1986 2 1984 36 790 826
1986 2 1983 377 883 1260
1986 3 1983 675 141 816
1986 3 1982 224 814 1038
1986 4 1982 260 335 595
1986 4 1981 583 599 1182
1986 5 1981 640 515 1155
1986 5 1980 649 539 1188
1986 6 1980 683 699 1382
1986 6 1979 150 301 451
1986 7 1979 704 225 929
1986 7 1978 308 315 623
1986 8 1978 638 457 1095
1986 8 1977 733 205 938
1986 9 1977 261 382 643
1986 9 1976 115 643 758
1986 10 1976 11 80 91
1986 10 1975 659 770 1429
1986 11 1975 537 588 1125
1986 11 1974 64 504 568
1986 12 1974 829 193 1022
1986 12 1973 128 298 426
1986 13 1973 952 401 1353
1986 13 1972 591 955 1546
1986 14 1972 71 941 1012
1986 14 1971 592 911 1503
1986 15 1971 180 393 573
1986 15 1970 368 491 859
1986 16 1970 641 999 1640
1986 16 1969 616 276 892
1986 17 1969 728 691 1419
1986 17 1968 26 120 146
1986 18 1968 206 860 1066
1986 18 1967 291 434 725
1986 19 1967 144 432 576
1986 19 1966 829 896 1725
1986 20 1966 846 633 1479
1986 20 1965 294 111 405
1986 21 1965 948 244 1192
1986 21 1964 991 187 1178
1986 22 1964 359 422 781
1986 22 1963 928 224 1152
1986 23 1963 411 643 1054
1986 23 1962 605 355 960
1986 24 1962 730 283 1013
1986 24 1961 915 913 1828
1986 25 1961 971 113 1084
1986 25 1960 133 810 943
1986 26 1960 987 616 1603
1986 26 1959 172 15 187
1986 27 1959 383 987 1370
1986 27 1958 609 605 1214
1986 28 1958 55 419 474
1986 28 1957 365 80 445
1986 29 1957 964 830 1794
1986 29 1956 819 443 1262
1986 30 1956 86 438 524
1986 30 1955 775 341 1116
1986 31 1955 65 816 881
1986 31 1954 485 191 676
1986 32 1954 565 779 1344
1986 32 1953 456 638 1094
1986 33 1953 365 14 379
1986 33 1952 406 889 1295
1986 34 1952 776 277 1053
1986 34 1951 187 14 201
1986 35 1951 42 661 703
1986 35 1950 464 372 836
1986 36 1950 313 69 382
1986 36 1949 485 875 1360
1986 37 1949 309 912 1221
1986 37 1948 266 572 838
1986 38 1948 415 519 934
1986 38 1947 876 990 1866
1986 39 1947 908 404 1312
1986 39 1946 501 531 1032
1986 40 1946 310 920 1230
1986 40 1945 282 753 1035
1986 41 1945 158 562 720
1986 41 1944 252 963 1215
1986 42 1944 590 350 940
1986 42 1943 833 913 1746
1986 43 1943 296 493 789
1986 43 1942 410 968 1378
1986 44 1942 522 190 712
1986 44 1941 246 184 430
1986 45 1941 879 906 1785
1986 45 1940 397 213 610
1986 46 1940 831 980 1811
1986 46 1939 867 215 1082
1986 47 1939 286 659 945
1986 47 1938 38 40 78
1986 48 1938 912 685 1597
1986 48 1937 786 906 1692
1986 49 1937 629 184 813
1986 49 1936 540 699 1239
1986 50 1936 281 769 1050
1986 50 1935 284 272 556
1986 51 1935 521 586 1107
1986 51 1934 874 317 1191
1986 52 1934 331 597 928
1986 52 1933 814 57 871
1986 53 1933 976 209 1185
1986 53 1932 55 662 717
1986 54 1932 507 988 1495
1986 54 1931 697 254 951
1986 55 1931 771 284 1055
1986 55 1930 954 736 1690
1986 56 1930 193 24 217
1986 56 1929 628 280 908
1986 57 1929 347 222 569
1986 57 1928 70 213 283
1986 58 1928 419 172 591
1986 58 1927 265 361 626
1986 59 1927 628 345 973
1986 59 1926 336 335 671
1986 60 1926 671 957 1628
1986 60 1925 301 947 1248
1986 61 1925 153 851 1004
1986 61 1924 424 550 974
1986 62 1924 138 81 219
1986 62 1923 309 908 1217
1986 63 1923 960 501 1461
1986 63 1922 410 894 1304
1986 64 1922 277 74 351
1986 64 1921 271 43 314
1986 65 1921 853 349 1202
1986 65 1920 969 418 1387
1986 66 1920 79 469 548
1986 66 1919 519 494 1013
1986 67 1919 297 780 1077
1986 67 1918 705 519 1224
1986 68 1918 575 339 914
1986 68 1917 462 749 1211
1986 69 1917 415 262 677
1986 69 1916 30 696 726
1986 70 1916 746 719 1465
1986 70 1915 606 829 1435
1986 71 1915 179 116 295
1986 71 1914 457 289 746
1986 72 1914 762 732 1494
1986 72 1913 76 707 783
1986 73 1913 294 178 472
1986 73 1912 881 989 1870
1986 74 1912 798 792 1590
1986 74 1911 527 85 612
1986 75 1911 499 159 658
1986 75 1910 606 582 1188
1986 76 1910 10 306 316
1986 76 1909 7 163 170
1986 77 1909 789 667 1456
1986 77 1908 852 339 1191
1986 78 1908 721 12 733
1986 78 1907 455 168 623
1986 79 1907 590 664 1254
1986 79 1906 527 346 873
1986 80 1906 412 568 980
1986 80 1905 233 388 621
1986 81 1905 643 429 1072
1986 81 1904 903 395 1298
1986 82 1904 901 848 1749
1986 82 1903 559 694 1253
1986 83 1903 242 668 910
1986 83 1902 422 417 839
1986 84 1902 692 726 1418
1986 84 1901 54 504 558
1986 85 1901 639 927 1566
1986 85 1900 78 325 403
1986 86 1900 981 21 1002
1986 86 1899 630 177 807
1986 87 1899 345 68 413
1986 87 1898 564 812 1376
1986 88 1898 501 189 690
1986 88 1897 58 649 707
1986 89 1897 751 595 1346
1986 89 1896 873 994 1867
1986 90 1896 801 693 1494
1986 90 1895 674 728 1402
1986 91 1895 974 606 1580
1986 91 1894 878 541 1419
1986 92 1894 548 987 1535
1986 92 1893 937 854 1791
1986 93 1893 574 921 1495
1986 93 1892 870 828 1698
1986 94 1892 135 5 140
1986 94 1891 650 956 1606
1986 95 1891 533 345 878
1986 95 1890 303 590 893
1986 96 1890 810 264 1074
1986 96 1889 338 624 962
1986 97 1889 843 614 1457
1986 97 1888 126 980 1106
1986 98 1888 318 431 749
1986 98 1887 698 382 1080
1986 99 1887 568 495 1063
1986 99 1886 994 217 1211
1986 100 1886 396 968 1364
1986 100 1885 587 424 1011
1986 101 1885 197 939 1136
1986 101 1884 579 102 681
1986 102 1884 337 32 369
1986 102 1883 881 285 1166
1986 103 1883 896 556 1452
1986 103 1882 625 88 713
1986 104 1882 52 863 915
1986 104 1881 309 624 933
1986 105 1881 490 24 514
1986 105 1880 965 226 1191
1986 106 1880 308 644 952
1986 106 1879 885 225 1110
1986 107 1879 413 387 800
1986 107 1878 305 724 1029
1986 108 1878 994 379 1373
1986 108 1877 881 601 1482
1986 109 1877 607 576 1183
1986 109 1876 293 475 768
1986 110 . 50 949 999
1987 0 1987 292 570 862
1987 0 1986 467 239 706
1987 1 1986 184 801 985
1987 1 1985 119 692 811
1987 2 1985 225 435 660
1987 2 1984 30 504 534
1987 3 1984 883 843 1726
1987 3 1983 156 653 809
1987 4 1983 409 551 960
1987 4 1982 519 184 703
1987 5 1982 728 426 1154
1987 5 1981 394 762 1156
1987 6 1981 806 633 1439
1987 6 1980 844 929 1773
1987 7 1980 847 654 1501
1987 7 1979 668 424 1092
1987 8 1979 141 366 507
1987 8 1978 719 297 1016
1987 9 1978 112 165 277
1987 9 1977 830 917 1747
1987 10 1977 86 810 896
1987 10 1976 687 394 1081
1987 11 1976 458 687 1145
1987 11 1975 335 494 829
1987 12 1975 88 357 445
1987 12 1974 455 522 977
1987 13 1974 690 597 1287
1987 13 1973 753 215 968
1987 14 1973 55 789 844
1987 14 1972 437 703 1140
1987 15 1972 750 959 1709
1987 15 1971 125 534 659
1987 16 1971 939 301 1240
1987 16 1970 824 650 1474
1987 17 1970 573 162 735
1987 17 1969 737 750 1487
1987 18 1969 499 654 1153
1987 18 1968 476 130 606
1987 19 1968 396 846 1242
1987 19 1967 339 789 1128
1987 20 1967 203 498 701
1987 20 1966 601 36 637
1987 21 1966 308 371 679
1987 21 1965 412 955 1367
1987 22 1965 418 724 1142
1987 22 1964 683 286 969
1987 23 1964 522 571 1093
1987 23 1963 865 734 1599
1987 24 1963 11 209 220
1987 24 1962 49 919 968
1987 25 1962 957 485 1442
1987 25 1961 48 972 1020
1987 26 1961 580 662 1242
1987 26 1960 255 763 1018
1987 27 1960 33 745 778
1987 27 1959 96 422 518
1987 28 1959 376 287 663
1987 28 1958 498 186 684
1987 29 1958 32 869 901
1987 29 1957 736 764 1500
1987 30 1957 780 216 996
1987 30 1956 340 774 1114
1987 31 1956 225 318 543
1987 31 1955 139 873 1012
1987 32 1955 70 855 925
1987 32 1954 505 163 668
1987 33 1954 951 427 1378
1987 33 1953 163 509 672
1987 34 1953 189 0 189
1987 34 1952 668 755 1423
1987 35 1952 269 666 935
1987 35 1951 423 352 775
1987 36 1951 175 976 1151
1987 36 1950 767 492 1259
1987 37 1950 763 224 987
1987 37 1949 7 891 898
1987 38 1949 304 186 490
1987 38 1948 734 51 785
1987 39 1948 500 376 876
1987 39 1947 207 829 1036
1987 40 1947 14 350 364
1987 40 1946 666 890 1556
1987 41 1946 134 905 1039
1987 41 1945 959 807 1766
1987 42 1945 230 244 474
1987 42 1944 34 118 152
1987 43 1944 490 133 623
1987 43 1943 54 552 606
1987 44 1943 247 350 597
1987 44 1942 774 61 835
1987 45 1942 633 6 639
1987 45 1941 698 613 1311
1987 46 1941 738 242 980
1987 46 1940 558 354 912
1987 47 1940 569 896 1465
1987 47 1939 40 330 370
1987 48 1939 495 984 1479
